scenario_id,model_id,kind,path,score,status
IMG-GAME-37,gpt-image-2-medium,output,outputs/image/IMG-GAME-37/gpt-image-2-medium.png,,measured
IMG-GAME-39,,original_input (source),inputs/IMG-GAME-39/IMG-GAME-base-masked.png,,frozen
IMG-GAME-39,gemini-3-1-flash-image-vertex,output,outputs/image/IMG-GAME-39/gemini-3-1-flash-image-vertex.png,,measured
IMG-GAME-39,gpt-image-2-medium,output,outputs/image/IMG-GAME-39/gpt-image-2-medium.png,,measured
IMG-GAME-40,,original_input (source),inputs/IMG-GAME-40/IMG-GAME-base-masked.png,,frozen
IMG-GAME-40,gemini-3-1-flash-image-vertex,output,outputs/image/IMG-GAME-40/gemini-3-1-flash-image-vertex.png,,measured
IMG-GAME-40,gpt-image-2-medium,output,outputs/image/IMG-GAME-40/gpt-image-2-medium.png,,measured
IMG-GAME-45,,original_input (source),inputs/IMG-GAME-45/IMG-GAME-base-heavy.png,,frozen
IMG-GAME-45,gemini-3-1-flash-image-vertex,output,outputs/image/IMG-GAME-45/gemini-3-1-flash-image-vertex.png,,measured
IMG-GAME-45,gpt-image-2-medium,output,outputs/image/IMG-GAME-45/gpt-image-2-medium.png,,measured
IMG-GAME-57,,original_input (source),inputs/IMG-GAME-57/IMG-GAME-base-heavy.png,,frozen
IMG-GAME-57,gemini-3-1-flash-image-vertex,output,outputs/image/IMG-GAME-57/gemini-3-1-flash-image-vertex.png,,measured
IMG-GAME-57,gpt-image-2-medium,output,outputs/image/IMG-GAME-57/gpt-image-2-medium.png,,measured
IMG-GAME-59,,original_input (source),inputs/IMG-GAME-59/IMG-GAME-base-urban.png,,frozen
IMG-GAME-59,gemini-3-1-flash-image-vertex,output,outputs/image/IMG-GAME-59/gemini-3-1-flash-image-vertex.png,,measured
IMG-GAME-59,gpt-image-2-medium,output,outputs/image/IMG-GAME-59/gpt-image-2-medium.png,,measured
IMG-LE-02,,original_input (source),inputs/IMG-LE-02/IMG-LE-02-source.png,,frozen
IMG-LE-02,gemini-3-1-flash-image-vertex,output,outputs/image/IMG-LE-02/gemini-3-1-flash-image-vertex.png,,measured
IMG-LE-02,gpt-image-2-medium,output,outputs/image/IMG-LE-02/gpt-image-2-medium.png,,measured
IMG-LE-03,,original_input (source),inputs/IMG-LE-03/IMG-LE-03-source.png,,frozen
IMG-LE-03,gemini-3-1-flash-image-vertex,invalid_attempt,outputs/image/IMG-LE-03/gemini-3-1-flash-image-vertex.invalid-1.png,,measured
IMG-LE-03,gemini-3-1-flash-image-vertex,output,outputs/image/IMG-LE-03/gemini-3-1-flash-image-vertex.png,,measured
IMG-LE-03,gpt-image-2-medium,output,outputs/image/IMG-LE-03/gpt-image-2-medium.png,,measured
IMG-LE-04,,original_input (source),inputs/IMG-LE-04/IMG-LE-04-source.png,,frozen
IMG-LE-04,gemini-3-1-flash-image-vertex,output,outputs/image/IMG-LE-04/gemini-3-1-flash-image-vertex.png,,measured
IMG-LE-04,gpt-image-2-medium,output,outputs/image/IMG-LE-04/gpt-image-2-medium.png,,measured
IMG-LE-05,,original_input (source),inputs/IMG-LE-05/IMG-LE-05-source.png,,frozen
IMG-LE-05,gemini-3-1-flash-image-vertex,output,outputs/image/IMG-LE-05/gemini-3-1-flash-image-vertex.png,,measured
IMG-LE-05,gpt-image-2-medium,output,outputs/image/IMG-LE-05/gpt-image-2-medium.png,,measured
IMG-LE-06,,original_input (source),inputs/IMG-LE-06/IMG-LE-06-source.png,,frozen
IMG-LE-06,gemini-3-1-flash-image-vertex,output,outputs/image/IMG-LE-06/gemini-3-1-flash-image-vertex.png,,measured
IMG-LE-06,gpt-image-2-medium,invalid_attempt,outputs/image/IMG-LE-06/gpt-image-2-medium.invalid-1.png,,invalid
IMG-LE-06,gpt-image-2-medium,output,outputs/image/IMG-LE-06/gpt-image-2-medium.png,,invalid
IMG-STY-04,,original_input (source),inputs/IMG-STY-04/IMG-STY-04-source.png,,frozen
IMG-STY-04,,original_input (reference),inputs/IMG-STY-04/IMG-STY-04-reference.png,,frozen
IMG-STY-04,,original_input (reference2),inputs/IMG-STY-04/IMG-STY-04-reference2.png,,frozen
IMG-STY-04,,original_input (reference3),inputs/IMG-STY-04/IMG-STY-04-reference3.png,,frozen
IMG-STY-04,gemini-3-1-flash-image-vertex,output,outputs/image/IMG-STY-04/gemini-3-1-flash-image-vertex.png,,measured
IMG-STY-04,gpt-image-2-medium,output,outputs/image/IMG-STY-04/gpt-image-2-medium.png,,measured
IMG-STY-08,,original_input (source),inputs/IMG-STY-08/IMG-STY-08-source.png,,frozen
IMG-STY-08,gemini-3-1-flash-image-vertex,output,outputs/image/IMG-STY-08/gemini-3-1-flash-image-vertex.png,,measured
IMG-STY-08,gpt-image-2-medium,output,outputs/image/IMG-STY-08/gpt-image-2-medium.png,,measured
IMG-STY-10,,original_input (source),inputs/IMG-STY-10/IMG-STY-10-source.png,,frozen
IMG-STY-10,gemini-3-1-flash-image-vertex,output,outputs/image/IMG-STY-10/gemini-3-1-flash-image-vertex.png,,measured
IMG-STY-10,gpt-image-2-medium,output,outputs/image/IMG-STY-10/gpt-image-2-medium.png,,measured
IMG-TXT-02,gemini-3-1-flash-image-vertex,output,outputs/image/IMG-TXT-02/gemini-3-1-flash-image-vertex.png,,measured
IMG-TXT-02,gpt-image-2-medium,output,outputs/image/IMG-TXT-02/gpt-image-2-medium.png,,measured
IMG-TXT-05,gemini-3-1-flash-image-vertex,output,outputs/image/IMG-TXT-05/gemini-3-1-flash-image-vertex.png,,measured
IMG-TXT-05,gpt-image-2-medium,output,outputs/image/IMG-TXT-05/gpt-image-2-medium.png,,measured
IMG-TXT-08,,original_input (source),inputs/IMG-TXT-08/IMG-TXT-08-source.png,,frozen
IMG-TXT-08,gemini-3-1-flash-image-vertex,output,outputs/image/IMG-TXT-08/gemini-3-1-flash-image-vertex.png,,measured
IMG-TXT-08,gpt-image-2-medium,output,outputs/image/IMG-TXT-08/gpt-image-2-medium.png,,measured
IMG-TXT-10,,original_input (source),inputs/IMG-TXT-10/IMG-TXT-10-source.png,,frozen
IMG-TXT-10,gemini-3-1-flash-image-vertex,output,outputs/image/IMG-TXT-10/gemini-3-1-flash-image-vertex.png,,measured
IMG-TXT-10,gpt-image-2-medium,output,outputs/image/IMG-TXT-10/gpt-image-2-medium.png,,measured
IMG-UI-04,,original_input (source),inputs/IMG-UI-04/IMG-UI-04-source.png,,frozen
IMG-UI-04,gemini-3-1-flash-image-vertex,output,outputs/image/IMG-UI-04/gemini-3-1-flash-image-vertex.png,,measured
IMG-UI-04,gpt-image-2-medium,output,outputs/image/IMG-UI-04/gpt-image-2-medium.png,,measured
IMG-VIEW-05,,original_input (source),inputs/IMG-VIEW-05/IMG-VIEW-base-bottle.png,,frozen
IMG-VIEW-05,gemini-3-1-flash-image-vertex,output,outputs/image/IMG-VIEW-05/gemini-3-1-flash-image-vertex.png,,measured
IMG-VIEW-05,gpt-image-2-medium,output,outputs/image/IMG-VIEW-05/gpt-image-2-medium.png,,measured
IMG-VIEW-11,,original_input (source),inputs/IMG-VIEW-11/IMG-VIEW-base-plate.png,,frozen
IMG-VIEW-11,gemini-3-1-flash-image-vertex,output,outputs/image/IMG-VIEW-11/gemini-3-1-flash-image-vertex.png,,measured
IMG-VIEW-11,gpt-image-2-medium,output,outputs/image/IMG-VIEW-11/gpt-image-2-medium.png,,measured
IMG-VIEW-12,,original_input (source),inputs/IMG-VIEW-12/IMG-VIEW-base-model.png,,frozen
IMG-VIEW-12,gemini-3-1-flash-image-vertex,output,outputs/image/IMG-VIEW-12/gemini-3-1-flash-image-vertex.png,,measured
IMG-VIEW-12,gpt-image-2-medium,output,outputs/image/IMG-VIEW-12/gpt-image-2-medium.png,,measured
IMG-VIEW-14,,original_input (source),inputs/IMG-VIEW-14/IMG-VIEW-base-facade.png,,frozen
IMG-VIEW-14,gemini-3-1-flash-image-vertex,output,outputs/image/IMG-VIEW-14/gemini-3-1-flash-image-vertex.png,,measured
IMG-VIEW-14,gpt-image-2-medium,output,outputs/image/IMG-VIEW-14/gpt-image-2-medium.png,,measured
IMG-VIEW-22,gemini-3-1-flash-image-vertex,output,outputs/image/IMG-VIEW-22/gemini-3-1-flash-image-vertex.png,,measured
IMG-VIEW-22,gpt-image-2-medium,output,outputs/image/IMG-VIEW-22/gpt-image-2-medium.png,,measured
IMG-VIEW-23,,original_input (source),inputs/IMG-VIEW-23/IMG-VIEW-base-bottle.png,,frozen
IMG-VIEW-23,gemini-3-1-flash-image-vertex,output,outputs/image/IMG-VIEW-23/gemini-3-1-flash-image-vertex.png,,measured
IMG-VIEW-23,gpt-image-2-medium,output,outputs/image/IMG-VIEW-23/gpt-image-2-medium.png,,measured
IMG-VIEW-25,,original_input (source),inputs/IMG-VIEW-25/IMG-VIEW-base-sofa.png,,frozen
IMG-VIEW-25,gemini-3-1-flash-image-vertex,output,outputs/image/IMG-VIEW-25/gemini-3-1-flash-image-vertex.png,,measured
IMG-VIEW-25,gpt-image-2-medium,output,outputs/image/IMG-VIEW-25/gpt-image-2-medium.png,,measured
IMG-VIEW-26,,original_input (source),inputs/IMG-VIEW-26/IMG-VIEW-base-ring.png,,frozen
IMG-VIEW-26,gemini-3-1-flash-image-vertex,output,outputs/image/IMG-VIEW-26/gemini-3-1-flash-image-vertex.png,,measured
IMG-VIEW-26,gpt-image-2-medium,output,outputs/image/IMG-VIEW-26/gpt-image-2-medium.png,,measured
IMG-VIEW-36,,original_input (source),inputs/IMG-VIEW-36/IMG-VIEW-base-model.png,,frozen
IMG-VIEW-36,gemini-3-1-flash-image-vertex,output,outputs/image/IMG-VIEW-36/gemini-3-1-flash-image-vertex.png,,measured
IMG-VIEW-36,gpt-image-2-medium,output,outputs/image/IMG-VIEW-36/gpt-image-2-medium.png,,measured
IMG-VIEW-39,,original_input (source),inputs/IMG-VIEW-39/IMG-VIEW-base-model.png,,frozen
IMG-VIEW-39,gemini-3-1-flash-image-vertex,output,outputs/image/IMG-VIEW-39/gemini-3-1-flash-image-vertex.png,,measured
IMG-VIEW-39,gpt-image-2-medium,output,outputs/image/IMG-VIEW-39/gpt-image-2-medium.png,,measured
IMG-VIEW-41,,original_input (source),inputs/IMG-VIEW-41/IMG-VIEW-base-fisheye.png,,frozen
IMG-VIEW-41,gemini-3-1-flash-image-vertex,output,outputs/image/IMG-VIEW-41/gemini-3-1-flash-image-vertex.png,,measured
IMG-VIEW-41,gpt-image-2-medium,output,outputs/image/IMG-VIEW-41/gpt-image-2-medium.png,,measured
IMG-VIEW-43,,original_input (source),inputs/IMG-VIEW-43/IMG-VIEW-base-painting.png,,frozen
IMG-VIEW-43,gemini-3-1-flash-image-vertex,output,outputs/image/IMG-VIEW-43/gemini-3-1-flash-image-vertex.png,,measured
IMG-VIEW-43,gpt-image-2-medium,output,outputs/image/IMG-VIEW-43/gpt-image-2-medium.png,,measured
IMG-VIEW-47,gemini-3-1-flash-image-vertex,output,outputs/image/IMG-VIEW-47/gemini-3-1-flash-image-vertex.png,,measured
IMG-VIEW-47,gpt-image-2-medium,output,outputs/image/IMG-VIEW-47/gpt-image-2-medium.png,,measured
IMG-VIEW-48,gemini-3-1-flash-image-vertex,output,outputs/image/IMG-VIEW-48/gemini-3-1-flash-image-vertex.png,,measured
IMG-VIEW-48,gpt-image-2-medium,output,outputs/image/IMG-VIEW-48/gpt-image-2-medium.png,,measured
IMG-VIEW-49,gemini-3-1-flash-image-vertex,output,outputs/image/IMG-VIEW-49/gemini-3-1-flash-image-vertex.png,,measured
IMG-VIEW-49,gpt-image-2-medium,output,outputs/image/IMG-VIEW-49/gpt-image-2-medium.png,,measured
IMG-VIEW-50,gemini-3-1-flash-image-vertex,output,outputs/image/IMG-VIEW-50/gemini-3-1-flash-image-vertex.png,,measured
IMG-VIEW-50,gpt-image-2-medium,output,outputs/image/IMG-VIEW-50/gpt-image-2-medium.png,,measured
IMG-VIEW-52,,original_input (source),inputs/IMG-VIEW-52/IMG-VIEW-base-portrait.png,,frozen
IMG-VIEW-52,gemini-3-1-flash-image-vertex,output,outputs/image/IMG-VIEW-52/gemini-3-1-flash-image-vertex.png,,measured
IMG-VIEW-52,gpt-image-2-medium,output,outputs/image/IMG-VIEW-52/gpt-image-2-medium.png,,measured
IMG-VIEW-60,,original_input (source),inputs/IMG-VIEW-60/IMG-VIEW-base-model.png,,frozen
IMG-VIEW-60,gemini-3-1-flash-image-vertex,output,outputs/image/IMG-VIEW-60/gemini-3-1-flash-image-vertex.png,,measured
IMG-VIEW-60,gpt-image-2-medium,output,outputs/image/IMG-VIEW-60/gpt-image-2-medium.png,,measured
